"SubjectCode","CourseNumber","CourseUniqueId","CLODescription","ProcessDate","TermCode","SortOrder"
"ITS","110","126106ITS","4206.1.Explain the need for authentication methods and available solutions.  (I)","2023-11-29","4236","1"
"ITS","110","126106ITS","4206.2.Implement appropriate access control methods and demonstrate techniques for monitoring access to network resources.  (II)","2023-11-29","4236","2"
"ITS","110","126106ITS","4206.3.Apply cryptographic methods to ensure data integrity and privacy.  (III)","2023-11-29","4236","3"
"ITS","110","126106ITS","4206.4.Explain the elements of Public Key Infrastructure and how to plan for implementation.  (IV)","2023-11-29","4236","4"
"ITS","110","126106ITS","4206.5.Identify the types of threats to networks and the steps to take to reduce these threats.  (V)","2023-11-29","4236","5"
"ITS","110","126106ITS","4206.6.Identify vulnerabilities in operating system software and network devices, and implement measures to mitigate these vulnerabilities.  (VI)","2023-11-29","4236","6"
"ITS","110","126106ITS","4206.7.Demonstrate methods to secure remote access to network resources.  (VII)","2023-11-29","4236","7"
"ITS","110","126106ITS","4206.8.Identify weaknesses in wireless technology and implement measures to secure wireless environments.  (VIII)","2023-11-29","4236","8"
"ITS","110","126106ITS","4206.9.Explain the methods used to design and maintain a secure network infrastructure.  (IX)","2023-11-29","4236","9"
"ITS","110","126106ITS","4206.10.Explain the techniques used to assess risk, detect network intrusions and ensure the continuity of network resources.  (X)","2023-11-29","4236","10"
"ITS","110","126106ITS","4206.11.Describe the elements of effective security policies in a business environment.  (XI)","2023-11-29","4236","11"
"ITS","120","126107ITS","4212.1.Compare and contrast professional codes of ethics applicable to information security.  (I)","2023-11-29","4236","1"
"ITS","120","126107ITS","4212.2.Define the concept of hacking and distinguish it from the activities of information security practitioners.  (II)","2023-11-29","4236","2"
"ITS","120","126107ITS","4212.3.Explain the function of encryption technology and identify the privacy and law enforcement issues related to its use.  (III)","2023-11-29","4236","3"
"ITS","120","126107ITS","4212.4.Explain and analyze ethical obligations related to critical systems.  (IV)","2023-11-29","4236","4"
"ITS","120","126107ITS","4212.5.Identify classes of specially regulated information and the laws that regulate them.  (V, VI)","2023-11-29","4236","5"
"ITS","120","126107ITS","4212.6.List and explain the applicability of criminal laws that apply to information security.  (VII)","2023-11-29","4236","6"
"ITS","120","126107ITS","4212.7.Distinguish among the different categories of intellectual property laws that apply to information security.  (VIII)","2023-11-29","4236","7"
"ITS","120","126107ITS","4212.8.Identify and explain the ethical and legal issues related to network monitoring.  (IX)","2023-11-29","4236","8"
"ITS","120","126107ITS","4212.9.Explain the importance of explicit information security policies.  (X) ","2023-11-29","4236","9"
"ITS","130","126108ITS","4186.1.Analyze and explain the operation protocols used in Transmission Control Protocol/Internet Protocol (TCP/IP) version 4.0 and version 6.0. (I)","2023-11-29","4236","1"
"ITS","130","126108ITS","4186.2.Implement IP Security (IPSec). (II)","2023-11-29","4236","2"
"ITS","130","126108ITS","4186.3.Implement industry standard practices for securing Linux computers. (III)","2023-11-29","4236","3"
"ITS","130","126108ITS","4186.4.Implement industry standard practices for securing Mac OS X computers. (IV)","2023-11-29","4236","4"
"ITS","130","126108ITS","4186.5.Implement industry standard practices for securing Windows computers. (V)","2023-11-29","4236","5"
"ITS","130","126108ITS","4186.6.Implement industry standard practices for securing Cisco routers. (VI)","2023-11-29","4236","6"
"ITS","130","126108ITS","4186.7.Describe how to plan for and demonstrate techniques for recovering from network disasters. (VII)","2023-11-29","4236","7"
"ITS","130","126108ITS","4186.8.Demonstrate techniques for mitigating vulnerabilities in web servers. (VIII)","2023-11-29","4236","8"
"ITS","130","126108ITS","4186.9.Demonstrate techniques used to attack and defend networks. (IX)","2023-11-29","4236","9"
"ITS","140","126109ITS","4186.1.Describe the fundamental concepts related to network security. (I)","2023-11-29","4236","1"
"ITS","140","126109ITS","4186.2.Plan for the implementation of and demonstrate how to setup and configure a firewall. (II, III)","2023-11-29","4236","2"
"ITS","140","126109ITS","4186.3.Implement industry standard Virtual Private Network (VPN) technologies. (IV)","2023-11-29","4236","3"
"ITS","140","126109ITS","4186.4.Plan for the implementation of design, and configure an Intrusion Detection System (IDS). (V, VI)","2023-11-29","4236","4"
"ITS","140","126109ITS","4186.5.Describe the characteristics of a network intrusion signature. (VII).","2023-11-29","4236","5"
"ITS","140","126109ITS","4186.6.Discuss the need for performing a network risk analysis. (VIII)","2023-11-29","4236","6"
"ITS","140","126109ITS","4186.7.Discuss the reason for and elements of security policies. (IX)","2023-11-29","4236","7"
"MUC","135","126130MUC","4186.1.Explain the historical innovations that led to the evolution of the modern live performance disc jockey. (I)","2023-11-29","4236","1"
"MUC","135","126130MUC","4186.2.Describe the typical construction of an industry formatted dance song and how the song's composition relates to segueing. (II)","2023-11-29","4236","2"
"MUC","135","126130MUC","4186.3.Explain the process of determining a song' s beats per minute and its relationship to beat mixing and dance music genres. (III)","2023-11-29","4236","3"
"MUC","135","126130MUC","4186.4.Describe how to cue a song to prepare for a segue with an industry standard compact disc player and turntable. (IV)","2023-11-29","4236","4"
"MUC","135","126130MUC","4186.5.Identify and discuss common methods of segueing songs. (V)","2023-11-29","4236","5"
"MUC","135","126130MUC","4186.6.Describe how to program songs to entertain a live, general audience. (VI)","2023-11-29","4236","6"
"MUC","135","126130MUC","4186.7.Explain various strategies for soliciting employment as a live performance disc jockey. (VII)","2023-11-29","4236","7"
"MUC","135","126130MUC","4186.8.Identify regulations and copyright laws that apply to production of a demonstration compact disc. (VII)","2023-11-29","4236","8"
"MUP","282AA","126131MUP","4176.1.Complete individual educational plan approved by the faculty coordinator for the student and sponsoring agency. (I)","2023-11-29","4236","1"
"MUP","282AA","126131MUP","4176.2.Demonstrate both oral and written communications skills through reflective journal and group discussions. (I)","2023-11-29","4236","2"
"MUP","282AA","126131MUP","4176.3.Report on service-learning experience with assigned agency. (I)","2023-11-29","4236","3"
"MUP","282AA","126131MUP","4176.4.Provide written analysis and critique of the service-learning experience. (I)","2023-11-29","4236","4"
"MUP","282AB","126132MUP","4176.1.Complete individual educational plan approved by the faculty coordinator for the student and sponsoring agency. (I)","2023-11-29","4236","1"
"MUP","282AB","126132MUP","4176.2.Demonstrate both oral and written communications skills through reflective journal and group discussions. (I)","2023-11-29","4236","2"
"MUP","282AB","126132MUP","4176.3.Report on service-learning experience with assigned agency. (I)","2023-11-29","4236","3"
"MUP","282AB","126132MUP","4176.4.Provide written analysis and critique of the service-learning experience. (I)","2023-11-29","4236","4"
"MUP","282AC","126133MUP","4176.1.Complete individual educational plan approved by the faculty coordinator for the student and sponsoring agency. (I)","2023-11-29","4236","1"
"MUP","282AC","126133MUP","4176.2.Demonstrate both oral and written communications skills through reflective journal and group discussions. (I)","2023-11-29","4236","2"
"MUP","282AC","126133MUP","4176.3.Report on service-learning experience with assigned agency. (I)","2023-11-29","4236","3"
"MUP","282AC","126133MUP","4176.4.Provide written analysis and critique of the service-learning experience. (I)","2023-11-29","4236","4"
"SPT","281","126147SPT","4236.1.Describe the various levels of coaching, the principles of effective coaching. and the keys to successful coaching. (1)","2023-11-29","4236","1"
"SPT","281","126147SPT","4236.2.Identify and describe various coaching styles. (I)","2023-11-29","4236","2"
"SPT","281","126147SPT","4236.3.Identify and describe the elements of effective communication and the principles of reinforcement and motivation. (II, III)","2023-11-29","4236","3"
"SPT","281","126147SPT","4236.4.Explain the importance of developing a season plan (schedule) and a practice plan (schedule) for coaching, and identify the steps necessary to execute each of these plans. (IV)","2023-11-29","4236","4"
"SPT","281","126147SPT","4236.5.Identify the various stages of learning a motor skill, and explain the changing role of the coach. (V)","2023-11-29","4236","5"
"SPT","281","126147SPT","4236.6.Describe the legal duties and responsibilities of managing risk as a coach. (VI)","2023-11-29","4236","6"
"SPT","281","126147SPT","4236.7.Explain professional coaching conduct required to protect one's self, athletes, and others. (VI)","2023-11-29","4236","7"
"SPT","281","126147SPT","4236.8.Identify and model the steps to demonstrate and teach a sports skill. (VII)","2023-11-29","4236","8"
"SPT","281","126147SPT","4236.9.Describe the physiological principles that enhance practices and training programs. (VIII)","2023-11-29","4236","9"
"SPT","281","126147SPT","4236.10.Identify the importance of a warm-up and cool-down, and identify the need to design training programs with activities that support the skills involved in the sport related to cardio-respiratory fitness and muscular fitness. (IX)","2023-11-29","4236","10"
"SPT","281","126147SPT","4236.11.Explain how to develop training programs for specific types of sports, and describe the problem of overtraining. (X)","2023-11-29","4236","11"
"SPT","281","126147SPT","4236.12.Identify the basics of good nutrition for athletes, the energy needs of athletes, nutrients required, pre-game meal, losing and gaining weight, and fluids and hydration. (XI)","2023-11-29","4236","12"
"SPT","281","126147SPT","4236.13.Identify and describe the sport and team management skills required to ensure the availability and efficient use of human and material resources. (XII)","2023-11-29","4236","13"
"SPT","281","126147SPT","4236.14.Explain the need for coaches to take care of themselves, so that they may be better able to help their athletes and team. (XIII)","2023-11-29","4236","14"
"PSY","248","126149PSY","4046.1.Describe the history and cultural context of definitions of adolescence in Western and non-Western cultures. (I)","2023-11-29","4236","1"
"PSY","248","126149PSY","4046.2.Describe the salient issues that surround the transition from childhood to adulthood in American and in other cultures. (I)","2023-11-29","4236","2"
"PSY","248","126149PSY","4046.3.Identify and describe the key research issues in the field of adolescence development (I)","2023-11-29","4236","3"
"PSY","248","126149PSY","4046.4.Relate the biological (physiological) changes that take place during puberty to significant social and psychological responses to these changes. (II)","2023-11-29","4236","4"
"PSY","248","126149PSY","4046.5.Compare and contrast the stage theories with social-cognitive theories of adolescent cognitive development. (III)","2023-11-29","4236","5"
"PSY","248","126149PSY","4046.6.List and explain cognitive changes that occur during adolescence. (III)","2023-11-29","4236","6"
"PSY","248","126149PSY","4046.7.Define key concepts of theories of identity formation during adolescence in American majority culture, minority cultures, and non-Western cultures. (IV)","2023-11-29","4236","7"
"PSY","248","126149PSY","4046.8.Identify developmental changes in friendship and dating patterns throughout adolescence. (IV)","2023-11-29","4236","8"
"PSY","248","126149PSY","4046.9.Compare and contrast the problems associated with gender socialization for adolescent males and females. (IV)","2023-11-29","4236","9"
"PSY","248","126149PSY","4046.10.Describe the effects of various parenting styles in Western and non-Western cultures. (V)","2023-11-29","4236","10"
"PSY","248","126149PSY","4046.11.Analyze the effects of different family structures on adolescent development. (V)","2023-11-29","4236","11"
"PSY","248","126149PSY","4046.12.Summarize the key issues found by researchers of parent- adolescent conflict and abuse. (V)","2023-11-29","4236","12"
"PSY","248","126149PSY","4046.13.Illustrate the influences of cultural, ethnic, gender, and intellectual differences on adolescents' school experiences. (VI)","2023-11-29","4236","13"
"PSY","248","126149PSY","4046.14.Describe research analyzing the qualities and characteristics of media consumed by and targeted to adolescents. (VI)","2023-11-29","4236","14"
"PSY","248","126149PSY","4046.15.Contrast internalizing and externalizing types of problems that adolescent's experience, and identify psychosocial factors that contribute to these problems. (VI)","2023-11-29","4236","15"
"PSY","248","126149PSY","4046.16.Identify trends in risk behavior in adolescence. (VI)","2023-11-29","4236","16"
"CHM","260LL","126407CHM","4186.1.Apply principles, concepts, and procedures of biochemistry to laboratory experiments.","2023-11-29","4236","1"
"CHM","260LL","126407CHM","4186.2.Formulate hypotheses, record observations, and submit written laboratory reports.","2023-11-29","4236","2"
"CHM","260LL","126407CHM","4186.3.Use scientific instruments to obtain qualitative data on the analyses of constituents of biological systems, such as structural proteins, enzymes carbohydrates, lipids, and nucleic acids.","2023-11-29","4236","3"
"CHM","260LL","126407CHM","4186.4.Use physical methods to prepare and purify biological molecules.","2023-11-29","4236","4"
"CHM","260LL","126407CHM","4186.5.Use scientific instruments to obtain quantitative data on enzyme activity and metabolic studies.","2023-11-29","4236","5"
"EMT","200AB","126415EMT","4046.1.Perform methods of body substance isolation (BSI) practices in accordance with the Occupational Health and Safety Administration (OSHA) standards, with specific attention to equipment concerns and personal protective equipment and clothing. (I)","2023-11-29","4236","1"
"EMT","200AB","126415EMT","4046.2.Perform initial and ongoing patient assessment techniques including detailed patient history for conscious and unresponsive patients. (II)","2023-11-29","4236","2"
"EMT","200AB","126415EMT","4046.3.Successfully perform airway management skills on adult and pediatric victims. (III)","2023-11-29","4236","3"
"EMT","200AB","126415EMT","4046.4.Correctly choose and use mechanical aids for breathing to include airway adjuncts, small volume nebulizers, and inhalers. (III)","2023-11-29","4236","4"
"EMT","200AB","126415EMT","4046.5.Describe the role, care, and responsibilities of the EMT in suspected Sudden Infant Death Syndrome. (IV)","2023-11-29","4236","5"
"EMT","200AB","126415EMT","4046.6.Correctly apply and use an automated external defibrillator. (V)","2023-11-29","4236","6"
"EMT","200AB","126415EMT","4046.7.Describe the protocols for facilitating prescribed patient medication. (VI)","2023-11-29","4236","7"
"EMT","200AB","126415EMT","4046.8.Describe indications, contraindications, and side affects for nitroglycerin, subcutaneous epinephrine, small volume nebulizers (SVN) , metered dose inhalers (MDI), activated charcoal, aspirin, and glucose. (VI)","2023-11-29","4236","8"
"EMT","200AB","126415EMT","4046.9.Identify and describe the types of analgesic pumps, operations, drugs used with the analgesic pumps, and EMT basic interventions. (VII)","2023-11-29","4236","9"
"EMT","200AB","126415EMT","4046.10.Identify the steps in monitoring intravenous (IV) lines. (VII)","2023-11-29","4236","10"
"EMT","200AB","126415EMT","4046.11.Complete basic life support skills' testing for adult, pediatric, and infant victims. (VIII)","2023-11-29","4236","11"
"EMT","200AB","126415EMT","4046.12.Complete EMT immobilization skills' testing. (VIII)","2023-11-29","4236","12"
"EMT","200AB","126415EMT","4046.13.Identify significant findings in patient assessment that indicate an emergency in any of the following categories: medical, environmental, or traumatic. (IX)","2023-11-29","4236","13"
"EMT","200AB","126415EMT","4046.14.Identify and treat a patient who is experiencing: injuries to the skull, brain, neck and spine; acute abdominal disorders; a toxicological emergency or communicable disease; a pediatric emergency; a behavioral emergency; an environmental emergency; an emergency related to diabetes; dyspnea an obstetrical emergency. (IX)","2023-11-29","4236","14"
"EMT","200AB","126415EMT","4046.15.Complete the Arizona Department of Health Services (A-DHS) and the Bureau of Emergency Medical Services (B-EMS) approved written examination with 75 percent accuracy. (X)","2023-11-29","4236","15"
"EMT","200AB","126415EMT","4046.16.Complete a skills examination using the National Registry of Emergency Medical Technicians (NREMT) Skills' Forms. (X)","2023-11-29","4236","16"
"AJS","255","126880AJS","4216.1.Explain the influence of culture on the definition of mental illness and the treatment of the mentally ill.  (I)","2023-11-29","4236","1"
"AJS","255","126880AJS","4216.2.Describe the treatment of the mentally ill throughout the ages.  (I)","2023-11-29","4236","2"
"AJS","255","126880AJS","4216.3.Describe the three modern periods of mental health reform in the United States.  (I)","2023-11-29","4236","3"
"AJS","255","126880AJS","4216.4.Explain institutionalization and de-institutionalism of the mentally ill.  (I)","2023-11-29","4236","4"
"AJS","255","126880AJS","4216.5.Discuss the intersection of mental illness and homelessness in the United States.  (I)","2023-11-29","4236","5"
"AJS","255","126880AJS","4216.6.Examine the classifications of mental disorders contained in the International Classification of Diseases and the Diagnostic, the Statistical Manual of Mental Disorders and the Research Domain Criteria with emphasis on illnesses frequently encountered by the police, courts and corrections.  (II)","2023-11-29","4236","6"
"AJS","255","126880AJS","4216.7.Explain how the Americans with Disabilities Act affects police procedures.  (III)","2023-11-29","4236","7"
"AJS","255","126880AJS","4216.8.Discuss violent behavior and mental illness.  (III)","2023-11-29","4236","8"
"AJS","255","126880AJS","4216.9.Review best practices for police handling of mentally ill persons in crisis, including use of force and de-escalation.  (III)","2023-11-29","4236","9"
"AJS","255","126880AJS","4216.10.Describe collaborative police and mental health practitioner responses.  (III)","2023-11-29","4236","10"
"AJS","255","126880AJS","4216.11.Discuss police officer mental health issues and ""suicide by cop"".  (III)","2023-11-29","4236","11"
"AJS","255","126880AJS","4216.12.Examine the intersection of criminal law and the mental illness, including competency and insanity.  (IV)","2023-11-29","4236","12"
"AJS","255","126880AJS","4216.13.Describe the civil commitment process and controversies surrounding it.  (IV)","2023-11-29","4236","13"
"AJS","255","126880AJS","4216.14.Explain how diversion programs can operate at the police, prosecutor and court levels.  (IV)","2023-11-29","4236","14"
"AJS","255","126880AJS","4216.15.Describe the problems mental illness causes in correctional settings and inmate rights to mental health care.  (V)","2023-11-29","4236","15"
"AJS","255","126880AJS","4216.16.List the different types of community corrections and the challenges they encounter supervising mentally ill persons.  (VI)","2023-11-29","4236","16"
"AJS","255","126880AJS","4216.17.Discuss special community corrections programs for the mentally ill.  (VI)","2023-11-29","4236","17"
"AJS","255","126880AJS","4216.18.Differentiate between the adult criminal justice system and the juvenile system.  (VII)","2023-11-29","4236","18"
"AJS","255","126880AJS","4216.19.Explain mental health disorders frequently encountered in juvenile justice settings and programs to deal with them.  (VII)","2023-11-29","4236","19"
"ART","150","126881ART","4186.1.Present an overview of storytelling, including elements of the story, the power of the story and a variety of ways that may be used to present a story. (I)","2023-11-29","4236","1"
"ART","150","126881ART","4186.2.Explain the impact of voice, place and culture in storytelling. (I)","2023-11-29","4236","2"
"ART","150","126881ART","4186.3.Describe the importance of effectively blending language, image and power in the creation and production of a personal story. (I, II, III)","2023-11-29","4236","3"
"ART","150","126881ART","4186.4.Identify, describe and apply the basic principles, methods and techniques that may be used to craft a personal story. (II)","2023-11-29","4236","4"
"ART","150","126881ART","4186.5.Identify, develop and present the elements of the personal story for peer review. (II)","2023-11-29","4236","5"
"ART","150","126881ART","4186.6.Edit and finalize the story in preparation for the creation of a digital story. (II)","2023-11-29","4236","6"
"ART","150","126881ART","4186.7.Use basic design principles to layout and produce a storyboard for the personal story. (III)","2023-11-29","4236","7"
"ART","150","126881ART","4186.8.Use computer hardware and software, tools, commands and procedures to manipulate graphics, video and sound in producing and editing the digital story.(III)","2023-11-29","4236","8"
"ART","150","126881ART","4186.9.Edit and produce a short digital personal story. (III)","2023-11-29","4236","9"
"ART","150","126881ART","4186.10.Archive the story on relevant technology. (III)","2023-11-29","4236","10"
"ART","150","126881ART","4186.11.Present the digital story for peer review. (III)","2023-11-29","4236","11"
"COM","150","126881COM","4186.1.Present an overview of storytelling, including elements of the story, the power of the story and a variety of ways that may be used to present a story. (I)","2023-11-29","4236","1"
"COM","150","126881COM","4186.2.Explain the impact of voice, place and culture in storytelling. (I)","2023-11-29","4236","2"
"COM","150","126881COM","4186.3.Describe the importance of effectively blending language, image and power in the creation and production of a personal story. (I, II, III)","2023-11-29","4236","3"
"COM","150","126881COM","4186.4.Identify, describe and apply the basic principles, methods and techniques that may be used to craft a personal story. (II)","2023-11-29","4236","4"
"COM","150","126881COM","4186.5.Identify, develop and present the elements of the personal story for peer review. (II)","2023-11-29","4236","5"
"COM","150","126881COM","4186.6.Edit and finalize the story in preparation for the creation of a digital story. (II)","2023-11-29","4236","6"
"COM","150","126881COM","4186.7.Use basic design principles to layout and produce a storyboard for the personal story. (III)","2023-11-29","4236","7"
"COM","150","126881COM","4186.8.Use computer hardware and software, tools, commands and procedures to manipulate graphics, video and sound in producing and editing the digital story.(III)","2023-11-29","4236","8"
"COM","150","126881COM","4186.9.Edit and produce a short digital personal story. (III)","2023-11-29","4236","9"
"COM","150","126881COM","4186.10.Archive the story on relevant technology. (III)","2023-11-29","4236","10"
"COM","150","126881COM","4186.11.Present the digital story for peer review. (III)","2023-11-29","4236","11"
"STO","150","126881STO","4186.1.Present an overview of storytelling, including elements of the story, the power of the story and a variety of ways that may be used to present a story. (I)","2023-11-29","4236","1"
"STO","150","126881STO","4186.2.Explain the impact of voice, place and culture in storytelling. (I)","2023-11-29","4236","2"
"STO","150","126881STO","4186.3.Describe the importance of effectively blending language, image and power in the creation and production of a personal story. (I, II, III)","2023-11-29","4236","3"
"STO","150","126881STO","4186.4.Identify, describe and apply the basic principles, methods and techniques that may be used to craft a personal story. (II)","2023-11-29","4236","4"
"STO","150","126881STO","4186.5.Identify, develop and present the elements of the personal story for peer review. (II)","2023-11-29","4236","5"
"STO","150","126881STO","4186.6.Edit and finalize the story in preparation for the creation of a digital story. (II)","2023-11-29","4236","6"
"STO","150","126881STO","4186.7.Use basic design principles to layout and produce a storyboard for the personal story. (III)","2023-11-29","4236","7"
"STO","150","126881STO","4186.8.Use computer hardware and software, tools, commands and procedures to manipulate graphics, video and sound in producing and editing the digital story.(III)","2023-11-29","4236","8"
"STO","150","126881STO","4186.9.Edit and produce a short digital personal story. (III)","2023-11-29","4236","9"
"STO","150","126881STO","4186.10.Archive the story on relevant technology. (III)","2023-11-29","4236","10"
"STO","150","126881STO","4186.11.Present the digital story for peer review. (III)","2023-11-29","4236","11"
"ASB","220","126883ASB","4066.1.Define anthropology and its cultural, biological, and archaeology subfields. (I)","2023-11-29","4236","1"
"ASB","220","126883ASB","4066.2.Explain research methods and ethics of anthropology. (I)","2023-11-29","4236","2"
"ASB","220","126883ASB","4066.3.Explain film as an artifact of visual ethnography. (II)","2023-11-29","4236","3"
"ASB","220","126883ASB","4066.4.Demonstrate a basic knowledge of the goals of archaeology, physical anthropology, human paleontology, and cultural anthropology (I)","2023-11-29","4236","4"
"ASB","220","126883ASB","4066.5.Compare and contrast the real world of the anthropologist with its film counterpart (II)","2023-11-29","4236","5"
"ASB","220","126883ASB","4066.6.Understand how anthropology and scientists, in general, are perceived through popular culture and the underlying effects of that perception (II)","2023-11-29","4236","6"
"ASB","220","126883ASB","4066.7.Contrast written and filmed ethnographies. (II)","2023-11-29","4236","7"
"ASB","220","126883ASB","4066.8.Trace the history of human evolution, and analyze film portrayals for accuracy or distortion. (III)","2023-11-29","4236","8"
"ASB","220","126883ASB","4066.9.Describe the practice of archaeology, and analyze film portrayals for accuracy or distortion. (IV)","2023-11-29","4236","9"
"ASB","220","126883ASB","4066.10.Analyze film portrayals of anthropologists and archaeologists to see how these professions are viewed in the popular culture. (V)","2023-11-29","4236","10"
"ASB","220","126883ASB","4066.11.Explain and exemplify how popular culture can influence society's understanding of prehistory and of diverse cultures. (VI, VII)","2023-11-29","4236","11"
"ASB","226","126884ASB","4122.1.Identify and describe the sub-fields of anthropology. (I)","2023-11-29","4236","1"
"ASB","226","126884ASB","4122.2.Identify and explain common Western and non-Western attitudes about the physical environment. (II)","2023-11-29","4236","2"
"ASB","226","126884ASB","4122.3.Identify and explain the theories and concepts that define some of the basic operating principles of nature (III)","2023-11-29","4236","3"
"ASB","226","126884ASB","4122.4.Identify and explain the interaction between humans and the environment (IV)","2023-11-29","4236","4"
"ASB","226","126884ASB","4122.5.Describe methodologies employed in environmental and cultural reconstruction (V)","2023-11-29","4236","5"
"ASB","226","126884ASB","4122.6.Describe the impact of early hominids on their physical environments. (VI)","2023-11-29","4236","6"
"ASB","226","126884ASB","4122.7.Describe the impact of Paleolithic humans on their physical environments. (VII)","2023-11-29","4236","7"
"ASB","226","126884ASB","4122.8.Describe the origins of agriculture in the Neolithic period and its impact on the physical environment. (VIII)","2023-11-29","4236","8"
"ASB","226","126884ASB","4122.9.Describe the impact of early agriculture on the environment. (IX)","2023-11-29","4236","9"
"ASB","226","126884ASB","4122.10.Explain how complex societies have affected the global environment. (X)","2023-11-29","4236","10"
"ASB","226","126884ASB","4122.11.Describe how loss of habitat affects culture. (XI)","2023-11-29","4236","11"
"ASB","226","126884ASB","4122.12.Explain how changes in human population affect human health and the physical environment. (XII)","2023-11-29","4236","12"
"ASB","226","126884ASB","4122.13.Identify and analyze lessons learned throughout history about human impact on the environment. (XIII)","2023-11-29","4236","13"
"ASB","253","126885ASB","4112.1.Identify key anthropological concepts related to culture, religion and world view. (I)","2023-11-29","4236","1"
"ASB","253","126885ASB","4112.2.Describe death rites in diverse cultures within the United States. (II)","2023-11-29","4236","2"
"ASB","253","126885ASB","4112.3.Gain an historical perspective of the burial perspective and funeral rites from various cultures around the world. (II)","2023-11-29","4236","3"
"ASB","253","126885ASB","4112.4.Explain the role of the shaman and priest in sickness, healing, and aging. (III)","2023-11-29","4236","4"
"ASB","253","126885ASB","4112.5.Identify the importance of world view and beliefs as determinants of approaches to death and dying. (IV)","2023-11-29","4236","5"
"ASB","253","126885ASB","4112.6.Describe the legal aspects of death and ethical bias. (V)","2023-11-29","4236","6"
"ASB","253","126885ASB","4112.7.Describe the dying process and moment of death from a cross-cultural perspective. (VI)","2023-11-29","4236","7"
"ASB","253","126885ASB","4112.8.Explain concepts of loss, grief, and healing cross-culturally. (VII)","2023-11-29","4236","8"
"ASB","253","126885ASB","4112.9.Describe funeral content and form cross-culturally. (VIII)","2023-11-29","4236","9"
"ASB","253","126885ASB","4112.10.Explain concepts of death as societal regulators. (IX)","2023-11-29","4236","10"
"BIO","211AE","126888BIO","4236.1.Describe current business and legal issues for biotechnology.  (I)","2023-11-29","4236","1"
"BIO","211AE","126888BIO","4236.2.Describe governmental regulatory issues for biotechnology.  (I)","2023-11-29","4236","2"
"BIO","215AC","126890BIO","4236.1.Apply classroom instruction in biotechnology to work experiences during 240 semester hours.  (I)","2023-11-29","4236","1"
"BIO","215AC","126890BIO","4236.2.Accomplish individualized biotechnology laboratory related objectives.  (I)","2023-11-29","4236","2"
"BIO","215AC","126890BIO","4236.3.Communicate effectively with industry personnel and with campus faculty coordinator/Biotechnology Program Director.  (I)","2023-11-29","4236","3"
"BIO","215AC","126890BIO","4236.4.Apply human relations skills in industry setting.  (I)","2023-11-29","4236","4"
"BIO","215AC","126890BIO","4236.5.Deliver formal presentation of work experience to audience consisting of industry personnel and campus faculty, staff, and students.  (I)","2023-11-29","4236","5"
"COM","221","126922COM","4116.1.Identify syllable stress, word stress, and thought groups. (I, II, IV)","2023-11-29","4236","1"
"COM","221","126922COM","4116.2.Use American speech rhythm patterns in spontaneous speech and presentations. (I, II, III)","2023-11-29","4236","2"
"COM","221","126922COM","4116.3.Identify and use appropriate intonation and focus in oral discourse. (III, IV)","2023-11-29","4236","3"
"COM","221","126922COM","4116.4.Identify and use phrasing, pausing, and linking in formal and informal speaking contexts. (IV, V, VI)","2023-11-29","4236","4"
"COM","221","126922COM","4116.5.Use rhythm, stress, and fluency in one poetry reading. (V, VI)","2023-11-29","4236","5"
"COM","221","126922COM","4116.6.Prepare and present an extemporaneous 5-7 minute speech. (IV, V, VI)","2023-11-29","4236","6"
"COM","221","126922COM","4116.7.Demonstrate competence in spontaneous speaking by participating in group presentations and impromptu speaking. (I, II, III, IV, V, VI)","2023-11-29","4236","7"
"COM","221","126922COM","4116.8.Identify regional differences in American speech patterns. (II, III, IV)","2023-11-29","4236","8"
"COM","221","126922COM","4116.9.Use idiomatic American speech. (V, VI)","2023-11-29","4236","9"
"COM","221","126922COM","4116.10.Demonstrate competency in spontaneous conversational speech outside the classroom. (I, II, III, IV, VI)","2023-11-29","4236","10"
"BIO","283","126924BIO","4236.1.Identify major genetic databases and access tools and describe special features and strengths of each.  (I)","2023-11-29","4236","1"
"BIO","283","126924BIO","4236.2.Use software to perform basic statistical analyses and characterize sequences.  (II)","2023-11-29","4236","2"
"BIO","283","126924BIO","4236.3.Use software to locate open reading frames.  (II)","2023-11-29","4236","3"
"BIO","283","126924BIO","4236.4.Use available software to search genetic databases for similar sequences.  (III)","2023-11-29","4236","4"
"BIO","283","126924BIO","4236.5.Use available software to align sequences and determine similarities.  (III, IV)","2023-11-29","4236","5"
"BIO","283","126924BIO","4236.6.Select appropriate multiple sequences, align them, and evaluate the results.  (V)","2023-11-29","4236","6"
"BIO","283","126924BIO","4236.7.Construct various types of phylogenetic trees from multiple aligned sequences.  (V)","2023-11-29","4236","7"
"BIO","283","126924BIO","4236.8.Perform normalization and statistical analysis on microarray gene expression data.  (VI)","2023-11-29","4236","8"
"BIO","283","126924BIO","4236.9.Use a word processor to create bioinformatic reports and forms.  (VII)","2023-11-29","4236","9"
"BIO","283","126924BIO","4236.10.Use a spreadsheet to perform statistical analysis and create graphs of bioinformatic data.  (VII)","2023-11-29","4236","10"
"CSC","283","126924CSC","4236.1.Identify major genetic databases and access tools and describe special features and strengths of each.  (I)","2023-11-29","4236","1"
"CSC","283","126924CSC","4236.2.Use software to perform basic statistical analyses and characterize sequences.  (II)","2023-11-29","4236","2"
